Entrez_ID	DiseaseName	Disease_MeSHorOMIM_ID
55811	Hypercalciuria, Absorptive, 2	MESH:C562790
108	Asthma	MESH:D001249
109	Diabetic Angiopathies	MESH:D003925
111	Birth Weight	MESH:D001724
111	Carcinoma	MESH:D002277
111	Cardiomyopathies	MESH:D009202
111	Diabetes Mellitus, Type 2	MESH:D003924
111	Fibrosis	MESH:D005355
111	Hypertension	MESH:D006973
111	Mammary Neoplasms, Animal	MESH:D015674
111	Mammary Neoplasms, Experimental	MESH:D008325
111	Neurodevelopmental Disorders	MESH:D065886
111	Osteoporosis	MESH:D010024
111	Ventricular Dysfunction, Left	MESH:D018487
113	Arthritis, Juvenile	MESH:D001171
113	Colitis, Ulcerative	MESH:D003093
113	Leukemia, Myeloid, Acute	MESH:D015470
113	Schizophrenia	MESH:D012559
114	Diabetic Angiopathies	MESH:D003925
114	Hyperkinesis	MESH:D006948
114	Mood Disorders	MESH:D019964
114	Substance Withdrawal Syndrome	MESH:D013375
116	Cardiomyopathies	MESH:D009202
116	Esophageal Squamous Cell Carcinoma	MESH:C562729
116	Hyperemia	MESH:D006940
116	Miosis	MESH:D015877
116	Psychomotor Agitation	MESH:D011595
116	Urinary Bladder, Overactive	MESH:D053201
117	Asthma	MESH:D001249
118	Carcinoma, Hepatocellular	MESH:D006528
118	Hypertension	MESH:D006973
118	Hypertension, Essential	MESH:C562386
120	Brain Ischemia	MESH:D002545
120	Liver Cirrhosis, Experimental	MESH:D008106
120	Neurotoxicity Syndromes	MESH:D020258
347088	Polycystic Ovary Syndrome	MESH:D011085
2015	Liver Cirrhosis, Experimental	MESH:D008106
30817	Familial dermographism	MESH:C536612
976	Lung Diseases	MESH:D008171
221393	Schizophrenia	MESH:D012559
9289	Polymicrogyria, Bilateral Frontoparietal	MESH:C564652
10149	Osteoarthritis	MESH:D010003
57211	SCOLIOSIS, ISOLATED, SUSCEPTIBILITY TO, 1	OMIM:181800
23284	Attention Deficit Disorder with Hyperactivity	MESH:D001289
84059	Febrile Convulsions, Familial, 4	MESH:C565788
84059	Usher syndrome, type 2C	MESH:C536492
11522	Liver Cirrhosis, Experimental	MESH:D008106
125	Alcoholism	MESH:D000437
125	Cerebral Infarction	MESH:D002544
125	Colorectal Neoplasms	MESH:D015179
125	Esophageal Neoplasms	MESH:D004938
125	Esophageal Squamous Cell Carcinoma	MESH:C562729
125	Genetic Predisposition to Disease	MESH:D020022
125	Laryngeal Neoplasms	MESH:D007822
125	Mouth Neoplasms	MESH:D009062
125	Obesity	MESH:D009765
125	Pharyngeal Neoplasms	MESH:D010610
126	Alcoholism	MESH:D000437
126	Genetic Predisposition to Disease	MESH:D020022
126	Mouth Neoplasms	MESH:D009062
126	PARKINSON DISEASE, LATE-ONSET	OMIM:168600
127	Liver Cirrhosis, Experimental	MESH:D008106
131	Esophageal Neoplasms	MESH:D004938
131	Laryngeal Neoplasms	MESH:D007822
131	Mouth Neoplasms	MESH:D009062
131	Pharyngeal Neoplasms	MESH:D010610
137872	Liver Cirrhosis, Experimental	MESH:D008106
55256	Prostatic Neoplasms	MESH:D011471
9370	ADIPONECTIN, SERUM LEVEL OF, QUANTITATIVE TRAIT LOCUS 2	OMIM:606770
9370	ADIPONECTIN, SERUM LEVEL OF, QUANTITATIVE TRAIT LOCUS 3	OMIM:606771
9370	Arthritis, Experimental	MESH:D001169
9370	Arthritis, Rheumatoid	MESH:D001172
9370	Atherosclerosis	MESH:D050197
9370	Coronary Restenosis	MESH:D023903
9370	Crohn Disease	MESH:D003424
9370	Diabetes, Gestational	MESH:D016640
9370	Diabetes Mellitus	MESH:D003920
9370	Diabetes Mellitus, Type 2	MESH:D003924
9370	Diabetic Nephropathies	MESH:D003928
9370	Drug-Induced Liver Injury	MESH:D056486
9370	Heart Failure	MESH:D006333
9370	Heroin Dependence	MESH:D006556
9370	Hyperemia	MESH:D006940
9370	Hypertension	MESH:D006973
9370	Inflammation	MESH:D007249
9370	Insulin Resistance	MESH:D007333
9370	Kidney Failure, Chronic	MESH:D007676
9370	Liver Cirrhosis, Experimental	MESH:D008106
9370	Metabolic Syndrome X	MESH:D024821
9370	Myocardial Ischemia	MESH:D017202
9370	Myocardial Reperfusion Injury	MESH:D015428
9370	Non-alcoholic Fatty Liver Disease	MESH:D065626
9370	Obesity	MESH:D009765
9370	Pulmonary Edema	MESH:D011654
9370	Pulmonary Fibrosis	MESH:D011658
9370	Weight Gain	MESH:D015430
9370	Weight Loss	MESH:D015431
51094	Infertility, Female	MESH:D007247
51094	Kidney Failure, Chronic	MESH:D007676
79602	Infertility, Female	MESH:D007247
171511	ADIPONECTIN, SERUM LEVEL OF, QUANTITATIVE TRAIT LOCUS 2	OMIM:606770
171512	ADIPONECTIN, SERUM LEVEL OF, QUANTITATIVE TRAIT LOCUS 3	OMIM:606771
132	Anoxia	MESH:D000860
132	HYPERMETHIONINEMIA DUE TO ADENOSINE KINASE DEFICIENCY	OMIM:614300
132	Intellectual Disability	MESH:D008607
133	Autistic Disorder	MESH:D001321
133	Glomerulonephritis	MESH:D005921
133	Hyperalgesia	MESH:D006930
133	Liver Cirrhosis, Experimental	MESH:D008106
133	Pain	MESH:D010146
133	Sepsis	MESH:D018805
133	Stomach Ulcer	MESH:D013276
79924	Myocardial Ischemia	MESH:D017202
79924	Vascular Diseases	MESH:D014652
23394	Autistic Disorder	MESH:D001321
23394	Neurodevelopmental Disorders	MESH:D065886
134	Bradycardia	MESH:D001919
134	Catalepsy	MESH:D002375
134	Drug Hypersensitivity	MESH:D004342
134	Drug-Related Side Effects and Adverse Reactions	MESH:D064420
134	Genetic Predisposition to Disease	MESH:D020022
134	Hypotension	MESH:D007022
134	Infarction, Middle Cerebral Artery	MESH:D020244
134	Ischemia	MESH:D007511
134	Ischemic Attack, Transient	MESH:D002546
134	Myocardial Infarction	MESH:D009203
134	Nerve Degeneration	MESH:D009410
134	Prenatal Exposure Delayed Effects	MESH:D011297
134	Subarachnoid Hemorrhage	MESH:D013345
134	Substance Withdrawal Syndrome	MESH:D013375
134	Ventricular Dysfunction	MESH:D018754
135	Amphetamine-Related Disorders	MESH:D019969
135	Anxiety Disorders	MESH:D001008
135	Arthritis, Rheumatoid	MESH:D001172
135	Cardiomyopathies	MESH:D009202
135	Depressive Disorder	MESH:D003866
135	Drug Hypersensitivity	MESH:D004342
135	Drug-Related Side Effects and Adverse Reactions	MESH:D064420
135	Genetic Predisposition to Disease	MESH:D020022
135	Hyperkinesis	MESH:D006948
135	Hypotension	MESH:D007022
135	Liver Cirrhosis, Experimental	MESH:D008106
135	Movement Disorders	MESH:D009069
135	Panic Disorder	MESH:D016584
135	Psychoses, Substance-Induced	MESH:D011605
135	Seizures	MESH:D012640
135	Sleep Initiation and Maintenance Disorders	MESH:D007319
135	Substance Withdrawal Syndrome	MESH:D013375
135	Tremor	MESH:D014202
135	Ventricular Dysfunction	MESH:D018754
135	Weight Loss	MESH:D015431
136	Neoplasm Metastasis	MESH:D009362
140	Ischemia	MESH:D007511
140	Liver Cirrhosis, Experimental	MESH:D008106
140	Myocardial Infarction	MESH:D009203
148	Diabetes Mellitus, Experimental	MESH:D003921
148	Liver Cirrhosis	MESH:D008103
148	Ventricular Remodeling	MESH:D020257
147	Cardiomegaly	MESH:D006332
147	Hypotension	MESH:D007022
147	Kidney Diseases	MESH:D007674
147	Liver Cirrhosis, Experimental	MESH:D008106
147	Nerve Degeneration	MESH:D009410
147	Neurotoxicity Syndromes	MESH:D020258
147	Seizures	MESH:D012640
150	Cardiomegaly	MESH:D006332
150	Epilepsy	MESH:D004827
150	Fibrosis	MESH:D005355
150	Heart Diseases	MESH:D006331
150	Hypertension	MESH:D006973
150	Hypotension	MESH:D007022
150	Panic Disorder	MESH:D016584
151	Cyanosis	MESH:D003490
151	EPILEPSY, FAMILIAL ADULT MYOCLONIC, 2	OMIM:607876
151	Intellectual Disability	MESH:D008607
151	Lung Diseases	MESH:D008171
152	Cardiomegaly	MESH:D006332
152	Fibrosis	MESH:D005355
152	Heart Failure	MESH:D006333
153	Birth Weight	MESH:D001724
153	Cardiomyopathy, Dilated	MESH:D002311
153	Cardiovascular Diseases	MESH:D002318
153	Diabetes Mellitus	MESH:D003920
153	Endomyocardial Fibrosis	MESH:D004719
153	Heart Failure	MESH:D006333
153	Hyperemia	MESH:D006940
153	Hypertension	MESH:D006973
153	Myocardial Ischemia	MESH:D017202
153	Myocardial Reperfusion Injury	MESH:D015428
153	Obesity	MESH:D009765
153	Stomach Neoplasms	MESH:D013274
153	Ventricular Dysfunction	MESH:D018754
154	Asthma	MESH:D001249
154	Autistic Disorder	MESH:D001321
154	Cardiomyopathies	MESH:D009202
154	Cardiomyopathy, Dilated	MESH:D002311
154	Fibrosis	MESH:D005355
154	Hyperlipidemias	MESH:D006949
154	Hypokalemia	MESH:D007008
154	Insulin Resistance	MESH:D007333
154	Lung Diseases	MESH:D008171
154	Myocardial Ischemia	MESH:D017202
154	Nervous System Diseases	MESH:D009422
154	Obesity	MESH:D009765
154	Prostatic Neoplasms	MESH:D011471
154	Stomach Neoplasms	MESH:D013274
154	Tremor	MESH:D014202
154	Ventricular Dysfunction, Left	MESH:D018487
155	Diabetes Mellitus, Experimental	MESH:D003921
155	Heart Failure	MESH:D006333
155	Hyperlipidemias	MESH:D006949
155	Hypertrophy, Left Ventricular	MESH:D017379
155	Obesity	MESH:D009765
158	Adenylosuccinate lyase deficiency	MESH:C538235
158	Autistic Disorder	MESH:D001321
84830	Coronary Artery Disease	MESH:D003324
64782	Liver Cirrhosis, Experimental	MESH:D008106
166	Myocardial Ischemia	MESH:D017202
2334	Fragile X Syndrome	MESH:D005600
3899	Arthritis, Rheumatoid	MESH:D001172
3899	Substance-Related Disorders	MESH:D019966
27125	Abnormalities, Multiple	MESH:D000015
27125	Bone Diseases, Developmental	MESH:D001848
27125	Cognition Disorders	MESH:D003072
27125	Facies	MESH:D019066
27125	Growth Disorders	MESH:D006130
27125	Heart Defects, Congenital	MESH:D006330
27125	Lung Diseases	MESH:D008171
27125	Obesity	MESH:D009765
10939	Myoclonic Epilepsies, Progressive	MESH:D020191
10939	Spinocerebellar ataxia 28	MESH:C537205
10939	Spinocerebellar Ataxias	MESH:D020754
173	Liver Cirrhosis, Experimental	MESH:D008106
174	Breast Neoplasms	MESH:D001943
174	Carcinoma, Hepatocellular	MESH:D006528
174	Liver Cirrhosis, Experimental	MESH:D008106
174	Liver Diseases	MESH:D008107
174	Liver Neoplasms, Experimental	MESH:D008114
174	Mammary Neoplasms, Experimental	MESH:D008325
174	Stomach Neoplasms	MESH:D013274
175	Aspartylglucosaminuria	MESH:D054880
116987	Autistic Disorder	MESH:D001321
84871	Substance-Related Disorders	MESH:D019966
177	Arthritis, Rheumatoid	MESH:D001172
177	Atherosclerosis	MESH:D050197
177	Diabetic Angiopathies	MESH:D003925
177	Hyperalgesia	MESH:D006930
177	Hyperglycemia	MESH:D006943
177	Hypertrophy	MESH:D006984
177	Inflammation	MESH:D007249
177	Lewy Body Disease	MESH:D020961
177	Neuralgia	MESH:D009437
177	Osteoarthritis	MESH:D010003
177	Pancreatic Diseases	MESH:D010182
177	Peripheral Nerve Injuries	MESH:D059348
3267	Liver Cirrhosis, Experimental	MESH:D008106
55750	Cataract and cardiomyopathy	MESH:C538280
178	Glycogen Storage Disease Type III	MESH:D006010
178	Liver Cirrhosis, Experimental	MESH:D008106
26523	Mesothelioma, Malignant	MESH:C562839
27161	Cocaine-Related Disorders	MESH:D019970
27161	Leukemia, Myeloid	MESH:D007951
27161	Mesothelioma, Malignant	MESH:C562839
10555	Lipodystrophy, Congenital Generalized	MESH:D052497
56894	Neurodegenerative Diseases	MESH:D019636
8540	Rhizomelic chondrodysplasia punctata, type 3	MESH:C537608
10551	Breast Neoplasms	MESH:D001943
10551	Prostatic Neoplasms	MESH:D011471
375790	Leukemia, Myeloid, Acute	MESH:D015470
181	Obesity	MESH:D009765
183	Albuminuria	MESH:D000419
183	Alkalosis	MESH:D000471
183	Allanson Pantzar McLeod syndrome	MESH:C537048
183	Anemia	MESH:D000740
183	Aneurysm, Dissecting	MESH:D000784
183	Anuria	MESH:D001002
183	Aortic Aneurysm	MESH:D001014
183	Aortic Aneurysm, Abdominal	MESH:D017544
183	Arrhythmias, Cardiac	MESH:D001145
183	Atherosclerosis	MESH:D050197
183	Bradycardia	MESH:D001919
183	Cardiomegaly	MESH:D006332
183	Cardiomyopathies	MESH:D009202
183	Cardiomyopathy, Alcoholic	MESH:D002310
183	Cardiovascular Abnormalities	MESH:D018376
183	Cardiovascular Diseases	MESH:D002318
183	Carotid Artery Diseases	MESH:D002340
183	Catalepsy	MESH:D002375
183	Cholestasis	MESH:D002779
183	Cognition Disorders	MESH:D003072
183	Death, Sudden	MESH:D003645
183	Diabetes Mellitus, Experimental	MESH:D003921
183	Diabetic Nephropathies	MESH:D003928
183	Diabetic Retinopathy	MESH:D003930
183	Drug Overdose	MESH:D062787
183	Endomyocardial Fibrosis	MESH:D004719
183	Fetal Growth Retardation	MESH:D005317
183	Fibrosis	MESH:D005355
183	Glomerulonephritis	MESH:D005921
183	Glomerulonephritis, IGA	MESH:D005922
183	Glomerulosclerosis, Focal Segmental	MESH:D005923
183	Heart Diseases	MESH:D006331
183	Heart Failure	MESH:D006333
183	Hernia, Diaphragmatic	MESH:D006548
183	Hyperalgesia	MESH:D006930
183	Hyperemia	MESH:D006940
183	Hypertension	MESH:D006973
183	Hypertension, Essential	MESH:C562386
183	Hypertension, Malignant	MESH:D006974
183	Hypertension, Renal	MESH:D006977
183	Hypertrophy	MESH:D006984
183	Hypertrophy, Left Ventricular	MESH:D017379
183	Hypokalemia	MESH:D007008
183	Hypotension	MESH:D007022
183	Inflammation	MESH:D007249
183	Kidney Diseases	MESH:D007674
183	Liver Cirrhosis	MESH:D008103
183	Liver Cirrhosis, Experimental	MESH:D008106
183	Myocardial Infarction	MESH:D009203
183	Myocardial Ischemia	MESH:D017202
183	Myocardial Reperfusion Injury	MESH:D015428
183	Necrosis	MESH:D009336
183	Neointima	MESH:D058426
183	Nephrosis	MESH:D009401
183	Peptic Ulcer Hemorrhage	MESH:D010438
183	Pre-Eclampsia	MESH:D011225
183	Proteinuria	MESH:D011507
183	Renal Insufficiency	MESH:D051437
183	RENAL TUBULAR DYSGENESIS	OMIM:267430
183	Reperfusion Injury	MESH:D015427
183	Retinopathy of Prematurity	MESH:D012178
183	Seizures	MESH:D012640
183	Thrombosis	MESH:D013927
183	Ureteral Obstruction	MESH:D014517
183	Vascular Remodeling	MESH:D066253
183	Ventricular Dysfunction, Left	MESH:D018487
23287	Nerve Degeneration	MESH:D009410
185	Abortion, Spontaneous	MESH:D000022
185	Allanson Pantzar McLeod syndrome	MESH:C537048
185	Aortic Aneurysm, Abdominal	MESH:D017544
185	Carcinoma, Pancreatic Ductal	MESH:D021441
185	Diabetic Retinopathy	MESH:D003930
185	Ductus Arteriosus, Patent	MESH:D004374
185	Heart Failure	MESH:D006333
185	Hypertension	MESH:D006973
185	Hypertension, Essential	MESH:C562386
185	Kidney Diseases	MESH:D007674
185	Neoplasm Metastasis	MESH:D009362
185	Pituitary Neoplasms	MESH:D010911
185	Proteinuria	MESH:D011507
185	RENAL TUBULAR DYSGENESIS	OMIM:267430
11607	Carcinoma, Ductal	MESH:D044584
11607	Carcinoma, Lobular	MESH:D018275
11607	Cardiomegaly	MESH:D006332
11607	Fibrosis	MESH:D005355
11607	Glucose Intolerance	MESH:D018149
11607	Hernia, Diaphragmatic	MESH:D006548
11607	Kidney Diseases	MESH:D007674
11607	Liver Cirrhosis, Experimental	MESH:D008106
11607	Mammary Neoplasms, Experimental	MESH:D008325
11607	Vascular System Injuries	MESH:D057772
11608	Hernia, Diaphragmatic	MESH:D006548
11608	Hypertension	MESH:D006973
11608	Prenatal Exposure Delayed Effects	MESH:D011297
186	Carcinoma, Lobular	MESH:D018275
186	Diabetic Cardiomyopathies	MESH:D058065
186	Hypertension	MESH:D006973
186	Hypertrophy, Left Ventricular	MESH:D017379
186	Mammary Neoplasms, Experimental	MESH:D008325
186	Mental Retardation, X-Linked	MESH:D038901
186	Neoplasm Metastasis	MESH:D009362
186	Ovarian Cysts	MESH:D010048
186	Stomach Neoplasms	MESH:D013274
186	Vascular System Injuries	MESH:D057772
189	Primary hyperoxaluria type 1	MESH:C536414
64902	Metabolism, Inborn Errors	MESH:D008661
191	Amino Acid Metabolism, Inborn Errors	MESH:D000592
191	Anoxia	MESH:D000860
191	Hepatolenticular Degeneration	MESH:D006527
191	Hypermethioninemia	MESH:C564683
23382	Prostatic Neoplasms	MESH:D011471
54806	Autistic Disorder	MESH:D001321
54806	Cerebellar Diseases	MESH:D002526
54806	IgA Deficiency	MESH:D017098
54806	Intellectual Disability	MESH:D008607
54806	Joubert syndrome 3	MESH:C536295
54806	Retinal Degeneration	MESH:D012162
54806	Schizophrenia	MESH:D012559
79026	Carcinoma, Renal Cell	MESH:D002292
79026	Chloracne	MESH:D054506
79026	Liver Cirrhosis, Experimental	MESH:D008106
196	Abortion, Spontaneous	MESH:D000022
196	Adenocarcinoma of lung	MESH:C538231
196	Arthritis, Experimental	MESH:D001169
196	Arthritis, Rheumatoid	MESH:D001172
196	Atherosclerosis	MESH:D050197
196	Atrophy	MESH:D001284
196	Birth Weight	MESH:D001724
196	Bone Resorption	MESH:D001862
196	Breast Neoplasms	MESH:D001943
196	Cardiomegaly	MESH:D006332
196	Chronobiology Disorders	MESH:D021081
196	Dermatitis, Contact	MESH:D003877
196	Drug-Induced Liver Injury	MESH:D056486
196	Dyslipidemias	MESH:D050171
196	Growth Disorders	MESH:D006130
196	Heart Defects, Congenital	MESH:D006330
196	Hyperoxia	MESH:D018496
196	Hyperpigmentation	MESH:D017495
196	Hypertension	MESH:D006973
196	Hypertrophy	MESH:D006984
196	Hypertrophy, Left Ventricular	MESH:D017379
196	Hyperventilation	MESH:D006985
196	Infertility, Male	MESH:D007248
196	Inflammation	MESH:D007249
196	Insulin Resistance	MESH:D007333
196	Liver Diseases	MESH:D008107
196	Liver Neoplasms	MESH:D008113
196	Lung Injury	MESH:D055370
196	Metabolic Diseases	MESH:D008659
196	Necrosis	MESH:D009336
196	Neoplasm Invasiveness	MESH:D009361
196	Neoplasm Metastasis	MESH:D009362
196	Neoplasms	MESH:D009369
196	Neoplasms, Experimental	MESH:D009374
196	Nystagmus, Congenital	MESH:D020417
196	Obesity	MESH:D009765
196	Pancreatic cancer, adult	MESH:C535836
196	Pancreatic Neoplasms	MESH:D010190
196	Peanut Hypersensitivity	MESH:D021183
196	Pneumonia	MESH:D011014
196	Prostatic Neoplasms	MESH:D011471
196	Silicosis	MESH:D012829
196	Splenic Diseases	MESH:D013158
196	Splenomegaly	MESH:D013163
196	Stomach Neoplasms	MESH:D013274
196	Tachycardia	MESH:D013610
196	Tobacco Use Disorder	MESH:D014029
196	Ureteral Neoplasms	MESH:D014516
196	Urinary Bladder Calculi	MESH:D001744
196	Vascular Diseases	MESH:D014652
196	Weight Gain	MESH:D015430
30517	Abnormalities, Drug-Induced	MESH:D000014
30517	Edema	MESH:D004487
30517	Embryo Loss	MESH:D020964
30517	Heart Defects, Congenital	MESH:D006330
30517	Heart Diseases	MESH:D006331
30517	Hemorrhage	MESH:D006470
30517	Musculoskeletal Abnormalities	MESH:D009139
197	Calcinosis	MESH:D002114
57379	Autoimmune Diseases	MESH:D001327
57379	Blast Crisis	MESH:D001752
57379	Hyper-IgM Immunodeficiency Syndrome	MESH:D053306
57379	Leukemia, Lymphoid	MESH:D007945
64853	Liver Cirrhosis, Experimental	MESH:D008106
199	Disease Models, Animal	MESH:D004195
199	Hyperalgesia	MESH:D006930
199	Lewy Body Disease	MESH:D020961
199	Liver Cirrhosis, Experimental	MESH:D008106
199	Parkinson Disease	MESH:D010300
199	Trigeminal Neuralgia	MESH:D014277
9131	Cowchock syndrome	MESH:C536450
9131	Deafness, X-Linked 5	MESH:C564472
9131	Diabetes Mellitus, Experimental	MESH:D003921
9131	Diabetes Mellitus, Type 1	MESH:D003922
9131	Drug-Induced Liver Injury	MESH:D056486
9131	Huntington Disease	MESH:D006816
9131	Necrosis	MESH:D009336
9131	Retinal Detachment	MESH:D012163
9049	ACTH-Secreting Pituitary Adenoma	MESH:D049913
9049	Adenoma	MESH:D000236
9049	Growth Hormone-Secreting Pituitary Adenoma	MESH:D049912
9049	Prolactinoma	MESH:D015175
23746	Leber Congenital Amaurosis 4	MESH:C565778
23746	Retinitis Pigmentosa	MESH:D012174
326	Autoimmune polyendocrinopathy syndrome, type 1	MESH:C538275
326	Candidiasis	MESH:D002177
326	Polyendocrinopathies, Autoimmune	MESH:D016884
326	Skin Neoplasms	MESH:D012878
84962	Esophageal Squamous Cell Carcinoma	MESH:C562729
203	Adenylate Kinase Deficiency, Hemolytic Anemia Due To	MESH:C567228
203	Lymphoma, Mantle-Cell	MESH:D020522
203	Myocardial Ischemia	MESH:D017202
204	Deafness	MESH:D003638
204	Reticular dysgenesis	MESH:C538361
204	Severe Combined Immunodeficiency	MESH:D016511
205	Osteoarthritis	MESH:D010003
26289	Amphetamine-Related Disorders	MESH:D019969
8165	Obesity	MESH:D009765
11216	Cardiac Conduction Defect	MESH:C562490
9590	Breast Neoplasms	MESH:D001943
11214	Carcinoma, Renal Cell	MESH:D002292
11214	Esophageal Neoplasms	MESH:D004938
11214	Prostatic Neoplasms	MESH:D011471
11217	Weight Gain	MESH:D015430
9495	Cardiomegaly	MESH:D006332
9495	Memory Disorders	MESH:D008569
9495	Motor Skills Disorders	MESH:D019957
9465	Substance-Related Disorders	MESH:D019966
10142	Arsenic Poisoning	MESH:D020261
10142	Long Qt Syndrome 11	MESH:C567513
10142	Skin Diseases	MESH:D012871
10327	Enterocolitis, Necrotizing	MESH:D020345
231	Cataract	MESH:D002386
231	Diabetes Complications	MESH:D048909
231	Endometrial Neoplasms	MESH:D016889
231	Endometriosis	MESH:D004715
231	Liver Cirrhosis, Experimental	MESH:D008106
231	Respiratory Distress Syndrome, Adult	MESH:D012128
57016	Carcinoma, Hepatocellular	MESH:D006528
57016	Colorectal Neoplasms	MESH:D015179
57016	Dermatitis, Contact	MESH:D003877
57016	Endometrial Neoplasms	MESH:D016889
57016	Melanoma	MESH:D008545
57016	Neoplasm Invasiveness	MESH:D009361
57016	Neoplasms	MESH:D009369
1645	Carcinoma, Non-Small-Cell Lung	MESH:D002289
1645	Cell Transformation, Neoplastic	MESH:D002471
1645	Disorders of Sex Development	MESH:D012734
1645	Endometrial Neoplasms	MESH:D016889
1645	Endometriosis	MESH:D004715
1645	Liver Cirrhosis, Experimental	MESH:D008106
1645	Neoplasms, Hormone-Dependent	MESH:D009376
1645	Osteoarthritis	MESH:D010003
1645	Polycystic Ovary Syndrome	MESH:D011085
432720	Liver Cirrhosis, Experimental	MESH:D008106
1646	Carcinoma, Hepatocellular	MESH:D006528
1646	Cell Transformation, Neoplastic	MESH:D002471
1646	Dermatitis, Contact	MESH:D003877
1646	Disorders of Sex Development	MESH:D012734
1646	Endometriosis	MESH:D004715
1646	Neoplasms, Hormone-Dependent	MESH:D009376
1646	Osteoarthritis	MESH:D010003
1646	Polycystic Ovary Syndrome	MESH:D011085
1646	Weight Gain	MESH:D015430
8644	Cell Transformation, Neoplastic	MESH:D002471
8644	Disorders of Sex Development	MESH:D012734
8644	Endometrial Neoplasms	MESH:D016889
8644	Endometriosis	MESH:D004715
